00:00:24,24671,1,1,299.76341128349304,339.8139488697052
00:00:24,25215,2,1,296.42526626586914,339.2676365375519,2,144.21000063419342,369.9076044559479
00:00:25,25697,1,1,304.9094831943512,337.43592739105225
00:00:25,26433,1,1,37.905821427702904,374.7687989473343
00:00:26,26882,0
00:00:26,27380,0
00:00:27,27929,0
00:00:27,28389,0
00:00:28,28929,0
00:00:28,29650,0
00:00:29,30088,0
00:00:30,30621,0
00:00:30,31306,0
00:00:31,31949,0
00:00:31,32327,0
00:00:32,32992,0
00:00:32,33615,0
00:00:33,34030,0
00:00:34,34465,0
00:00:34,34928,0
00:00:34,35469,0
00:00:35,35890,1,1,995.1671648025513,335.99978506565094
00:00:35,36311,0
00:00:36,36899,0
00:00:36,37534,0
00:00:37,37992,0
00:00:37,38393,0
00:00:38,38949,0
00:00:38,39690,0
00:00:39,40269,0
00:00:40,40727,0
00:00:40,41331,0
00:00:41,41760,0
00:00:41,42299,0
00:00:42,42752,0
00:00:42,43250,0
00:00:43,43920,0
00:00:43,44376,0
00:00:44,44765,0
00:00:44,45679,0
00:00:45,46148,0
00:00:46,46578,0
00:00:46,46998,0
00:00:47,47617,0
00:00:47,48519,0
00:00:48,49228,0
00:00:49,50035,1,1,100.82673415541649,415.2930450439453
00:00:50,50556,1,1,144.0396262705326,401.07927560806274
00:00:50,51079,0
00:00:51,51596,1,1,210.883309841156,398.3688461780548
00:00:51,52296,1,1,234.28719878196716,395.61319649219513
00:00:52,52973,1,1,273.9600968360901,390.9654986858368
00:00:52,53454,1,1,302.64328360557556,354.28105875849724
00:00:53,54052,1,1,303.5197162628174,341.1883932352066
00:00:54,54751,2,1,304.96427297592163,344.1056263446808,2,342.30173110961914,376.12414956092834
00:00:54,55194,2,1,342.2723317146301,377.3006236553192,2,306.560515165329,344.21675741672516
00:00:55,55636,1,1,307.16397285461426,339.1846704483032
00:00:55,56092,1,1,310.5094110965729,335.12802958488464
00:00:56,56471,2,1,310.88573694229126,335.448614358902,2,346.5023112297058,342.91603803634644
00:00:56,56854,0
00:00:56,57384,0
00:00:57,57836,0
00:00:57,58409,0
00:00:58,58848,0
00:00:58,59297,0
00:00:59,59959,0
00:00:59,60365,0
00:01:00,60782,0
00:01:00,61323,0
00:01:01,61705,0
00:01:01,62153,0
00:01:02,62606,0
00:01:02,63134,0
00:01:03,63579,0
00:01:03,64033,0
00:01:04,64459,0
00:01:04,64918,0
00:01:04,65427,0
00:01:05,65849,0
00:01:05,66545,0
00:01:06,67173,0
00:01:07,67601,0
00:01:07,68221,0
00:01:08,68797,0
00:01:08,69450,0
00:01:09,69957,0
00:01:09,70506,0
00:01:10,70922,0
00:01:10,71504,0
00:01:11,72033,0
00:01:12,72546,0
00:01:12,73047,0
00:01:13,73578,0
00:01:13,74105,0
00:01:14,74591,0
00:01:14,75166,0
00:01:15,75953,0
00:01:15,76503,0
00:01:16,77148,1,1,306.7498219013214,335.16112089157104
00:01:17,77693,0
00:01:17,78442,0
00:01:18,78958,0
00:01:18,79704,0
00:01:19,80298,0
00:01:20,81127,0
00:01:21,81697,0
00:01:21,82357,0
00:01:22,82937,1,1,94.49591815471649,496.6176152229309
00:01:22,83632,1,1,135.2588701248169,486.99864506721497
00:01:23,84353,1,1,204.90182399749756,453.82128059864044
00:01:24,85093,1,1,68.1897959113121,490.6024718284607
00:01:25,85598,3,1,123.39266389608383,466.0646393895149,2,612.9953241348267,346.51116728782654,3,220.62617421150208,419.20040130615234
00:01:25,86047,3,1,353.75789165496826,402.94125616550446,2,210.98781019449234,423.16599011421204,3,115.54824337363243,453.4895861148834
00:01:26,86585,2,1,222.90974617004395,420.4691845178604,2,110.15647530555725,441.27984523773193
00:01:26,87309,3,1,421.0898447036743,402.27311074733734,2,255.16493678092957,399.01195228099823,3,121.67223870754242,413.63970279693604
00:01:27,88116,2,1,295.04095792770386,391.81737899780273,2,189.72025275230408,407.89119243621826
00:01:28,88676,4,1,254.72088813781738,394.46203351020813,2,227.3748755455017,382.8446066379547,3,342.2104752063751,374.01354253292084,4,460.5185556411743,385.6021589040756
00:01:28,89448,2,1,276.4038026332855,385.17727196216583,2,370.8415335416794,382.9251605272293
00:01:29,89964,2,1,303.27208638191223,376.9331878423691,2,372.80487179756165,379.87253844738007
00:01:29,90756,3,1,370.2922993898392,384.22897160053253,2,308.7857186794281,372.0200800895691,3,447.8784465789795,372.1598517894745
00:01:30,91342,4,1,361.38231217861176,377.34258234500885,2,305.74297189712524,348.0195736885071,3,455.6714153289795,369.9432438611984,4,520.0365209579468,370.3292638063431
00:01:31,91958,2,1,363.37138056755066,373.9470201730728,2,461.9207572937012,372.13566184043884
00:01:31,92402,2,1,388.74647855758667,371.048167347908,2,445.1153564453125,374.9070078134537
00:01:32,92981,2,1,445.233633518219,374.2263597249985,2,391.98982298374176,367.6759457588196
00:01:32,93782,1,1,443.87645959854126,375.2113527059555
00:01:33,94299,2,1,524.5571875572205,371.21722519397736,2,464.0727114677429,381.1131227016449
00:01:34,95063,2,1,465.5605745315552,376.52871966362,2,528.0891466140747,367.4277949333191
00:01:35,95698,1,1,465.30694246292114,353.5608386993408
00:01:35,96194,2,1,463.8375163078308,356.0008639097214,2,466.0221314430237,374.5574766397476
00:01:36,96936,3,1,467.40381240844727,354.5835095643997,2,467.63601779937744,375.2674448490143,3,534.0798282623291,367.4263000488281
00:01:36,97406,2,1,463.8734841346741,353.25319826602936,2,544.2441821098328,351.243360042572
00:01:37,98156,0
00:01:38,98886,0
00:01:38,99566,0
00:01:39,100307,0
00:01:40,100887,0
00:01:40,101562,0
00:01:41,102287,1,1,467.93349981307983,349.4548326730728
00:01:42,102883,0
00:01:42,103418,0
00:01:43,104003,0
00:01:44,104621,0
00:01:44,105200,0
00:01:45,105784,0
00:01:45,106642,0
00:01:46,107378,0
00:01:47,108309,1,1,467.9005217552185,348.7698018550873
00:01:48,108790,1,1,467.60403633117676,349.06045496463776
00:01:48,109360,0
00:01:49,109918,0
00:01:49,110515,0
00:01:50,111173,0
00:01:51,111774,1,1,468.266179561615,350.2940744161606
00:01:51,112377,0
00:01:52,112963,0
00:01:52,113831,0
00:01:53,114301,1,1,468.8128995895386,352.9517412185669
00:01:54,114941,1,1,468.7504768371582,351.7681324481964
00:01:54,115518,0
00:01:55,116365,0
00:01:56,116908,1,1,449.0518856048584,377.0144212245941
00:01:56,117464,3,1,451.2666702270508,373.0241668224335,2,387.77602672576904,348.48587572574615,3,399.17370557785034,367.28564500808716
00:01:57,117893,2,1,449.04069662094116,378.51382434368134,2,389.226291179657,369.4544845819473
00:01:57,118437,3,1,447.39564418792725,377.01754689216614,2,297.909460067749,338.53470146656036,3,386.1595582962036,369.6668601036072
00:01:58,119183,4,1,295.83245396614075,341.566259264946,2,438.9909505844116,384.2126977443695,3,374.63590145111084,371.4368712902069,4,368.0652838945389,343.81809890270233
00:01:59,120002,4,1,371.76768243312836,377.0008313655853,2,312.01027512550354,348.0457681417465,3,124.32000756263733,351.28130972385406,4,439.4068908691406,391.1195397377014
00:02:00,120561,2,1,379.2598170042038,378.2764095067978,2,306.00955963134766,372.9502719640732
00:02:00,120995,4,1,374.33797776699066,389.6414387226105,2,284.2209839820862,382.5697857141495,3,216.39365792274475,352.11735785007477,4,235.55279970169067,367.017924785614
00:02:00,121731,3,1,363.95458936691284,385.5732464790344,2,289.7340500354767,383.66696298122406,3,50.473874509334564,429.7313529253006
00:02:01,122303,4,1,290.1965129375458,389.54705715179443,2,202.0911467075348,400.0109088420868,3,115.63435778021812,401.4661109447479,4,345.10830879211426,392.42538928985596
00:02:02,123173,4,1,281.0613191127777,384.358007311821,2,183.30770790576935,399.3358665704727,3,338.97210240364075,387.91352212429047,4,152.19238936901093,394.97634172439575
00:02:03,124124,3,1,289.69593048095703,398.9333349466324,2,192.71998763084412,384.9516463279724,3,120.04372909665108,429.0116000175476
00:02:04,124630,3,1,131.16243079304695,398.65029215812683,2,306.85643434524536,384.5621609687805,3,335.1612114906311,383.9759624004364
00:02:04,125316,3,1,345.5508625507355,380.1084244251251,2,116.48748099803925,434.7071439027786,3,192.5899949669838,439.18537616729736
00:02:05,126082,2,1,122.47072219848633,451.55839920043945,2,369.0920430421829,375.1759171485901
00:02:06,126627,2,1,370.8760291337967,377.0541715621948,2,49.17497843503952,476.2575602531433
00:02:06,127293,2,1,607.8038167953491,369.67875123023987,2,615.3433799743652,354.2646235227585
00:02:07,128011,1,1,603.0939340591431,370.4993408918381
00:02:08,128737,1,1,374.31025445461273,347.28089690208435
00:02:08,129679,0
00:02:09,130280,0
00:02:10,130993,1,1,386.0373854637146,347.0703899860382
00:02:10,131864,0
00:02:11,132669,0
00:02:12,133508,0
00:02:13,134091,0
00:02:14,134974,1,1,1003.3068561553955,371.58472895622253
00:02:14,135406,0
00:02:15,136184,0
00:02:16,136664,0
00:02:16,137093,0
00:02:17,137806,0
00:02:17,138709,0
00:02:18,139280,0
00:02:19,139861,0
00:02:19,140640,0
00:02:20,141409,0
00:02:21,141875,0
00:02:21,142403,0
00:02:22,143161,0
00:02:23,143879,0
00:02:23,144401,0
00:02:24,144854,0
00:02:24,145605,0
00:02:25,146196,0
00:02:26,146777,0
00:02:26,147438,0
00:02:27,148024,0
00:02:28,148541,0
00:02:28,149468,0
00:02:29,150206,0
00:02:30,150759,0
00:02:30,151152,0
00:02:31,151653,0
00:02:31,152328,0
00:02:32,153065,0
00:02:33,153972,0
00:02:33,154694,0
00:02:34,155272,0
00:02:35,156052,0
00:02:36,156636,0
00:02:36,157587,0
00:02:37,158416,0
00:02:38,159116,0
00:02:39,159861,0
00:02:39,160656,0
00:02:40,161361,0
00:02:41,162017,0
00:02:42,162658,0
00:02:42,163390,0
00:02:43,164247,1,1,108.99148464202881,352.99359798431396
00:02:44,164733,0
00:02:44,165299,0
00:02:45,165845,0
00:02:45,166338,0
00:02:46,166810,0
00:02:46,167558,0
00:02:47,168148,0
00:02:48,168903,0
00:02:48,169394,0
00:02:49,170181,0
00:02:50,170790,0
00:02:50,171460,0
00:02:51,172104,0
00:02:52,172948,0
00:02:52,173608,0
00:02:53,174213,0
00:02:54,174763,0
00:02:54,175515,0
00:02:55,176183,0
00:02:56,176970,0
00:02:56,177511,0
00:02:57,178117,0
00:02:58,178542,0
00:02:58,179332,0
00:02:59,180097,0
00:03:00,180701,1,1,94.3654017150402,433.3720761537552
00:03:00,181536,2,1,134.59655702114105,407.32507288455963,2,167.66986846923828,413.384553194046
00:03:01,181986,2,1,258.1130301952362,392.8840810060501,2,226.37133240699768,388.9641201496124
00:03:01,182738,1,1,283.7649989128113,383.40362548828125
00:03:02,183326,1,1,345.84972620010376,376.65918231010437
00:03:03,183856,2,1,369.3489819765091,378.7517148256302,2,307.0241332054138,345.36360561847687
00:03:03,184735,2,1,380.5351346731186,370.999413728714,2,377.10830450057983,344.97500360012054
00:03:04,185536,1,1,444.3969964981079,374.3946701288223
00:03:05,186128,0
00:03:06,186848,0
00:03:06,187519,1,1,467.61513471603394,351.8893539905548
00:03:07,188215,0
00:03:08,188803,0
00:03:08,189251,0
00:03:09,189925,1,1,550.1020002365112,351.94310188293457
00:03:09,190447,0
00:03:10,191305,0
00:03:11,192090,0
00:03:12,192999,0
00:03:13,193405,0
00:03:13,194255,0
00:03:14,195016,0
00:03:15,195857,0
00:03:15,196305,0
00:03:16,196971,0
00:03:16,197744,0
00:03:17,198458,0
00:03:18,199034,0
00:03:19,199763,0
00:03:19,200299,0
00:03:20,200930,0
00:03:20,201380,0
00:03:21,201903,0
00:03:21,202490,0
00:03:22,203318,0
00:03:23,203772,0
00:03:23,204487,2,1,121.45187631249428,470.178102850914,2,618.4914708137512,377.09303855895996
00:03:24,205341,2,1,253.4907341003418,450.90671449899673,2,595.6568837165833,381.6596049070358
00:03:25,206098,1,1,353.7353891134262,406.3824462890625
00:03:26,206807,1,1,438.2861351966858,403.0709373950958
00:03:26,207270,3,1,504.18970346450806,405.0141513347626,2,159.80324268341064,481.22917234897614,3,371.6975474357605,346.08906626701355
00:03:27,208034,3,1,549.6951198577881,393.54852318763733,2,224.1322049498558,464.22890424728394,3,343.03947925567627,343.8777583837509
00:03:28,208620,2,1,587.118194103241,395.9454345703125,2,289.876834154129,407.37919449806213
00:03:28,209585,3,1,599.2162489891052,389.19039130210876,2,340.4910069704056,408.36833238601685,3,231.93660616874695,369.1607737541199
00:03:29,210131,2,1,628.3949899673462,386.56567990779877,2,418.3945566415787,410.21995067596436
00:03:30,211017,2,1,428.70569229125977,405.9426784515381,2,117.77841567993164,370.3181540966034
00:03:31,211713,1,1,462.1034502983093,408.42493414878845
00:03:31,212390,1,1,509.1239094734192,381.7548018693924
00:03:32,213223,1,1,538.5749459266663,377.9094833135605
00:03:33,213694,1,1,570.7328104972839,376.93889558315277
00:03:33,214218,1,1,597.1490502357483,376.2804329395294
00:03:34,214966,1,1,591.0546326637268,376.06618881225586
00:03:34,215642,0
00:03:35,216228,1,1,611.9237184524536,371.25014662742615
00:03:36,216729,1,1,619.3815612792969,369.6422964334488
00:03:36,217401,0
00:03:37,218253,0
00:03:38,219156,0
00:03:39,219707,0
00:03:39,220648,0
00:03:40,221170,0
00:03:41,221989,0
00:03:42,222634,0
00:03:42,223493,0
00:03:43,224152,0
00:03:44,224669,0
00:03:44,225249,0
00:03:45,225990,0
00:03:45,226594,0
00:03:46,227316,0
00:03:47,228064,0
00:03:48,228945,0
00:03:48,229444,0
00:03:49,230228,0
00:03:50,231033,0
00:03:51,231663,0
00:03:51,232423,0
00:03:52,232895,0
00:03:52,233661,0
00:03:53,234078,0
00:03:54,234996,0
00:03:55,235529,0
00:03:55,236351,0
00:03:56,237015,0
00:03:57,237735,0
00:03:57,238496,0
00:03:58,238976,0
00:03:58,239754,0
00:03:59,240482,0
00:04:00,240999,0
00:04:01,241578,0
00:04:01,242360,0
00:04:02,242810,0
00:04:02,243408,0
00:04:03,244218,0
00:04:04,244807,1,1,1006.46803855896,335.9131157398224
00:04:04,245579,0
00:04:05,246302,0
00:04:06,247015,0
00:04:07,247631,1,1,1001.9414377212524,337.3444676399231
00:04:07,248130,0
00:04:08,248634,1,1,1001.2132930755615,336.76965057849884
00:04:08,249296,1,1,1000.8687448501587,334.6047180891037
00:04:09,249890,1,1,1000.2231359481812,335.3817182779312
00:04:09,250491,1,1,1003.2073783874512,337.77499437332153
00:04:10,251073,1,1,1003.2373666763306,335.6377172470093
00:04:11,251652,1,1,1000.6377172470093,335.1075088977814
00:04:11,252439,1,1,998.7026119232178,334.2096948623657
00:04:12,253249,1,1,999.5181846618652,340.033221244812
00:04:13,253822,1,1,996.9535064697266,337.15220510959625
00:04:13,254446,1,1,998.5816621780396,338.2341957092285
00:04:14,255043,1,1,991.8997097015381,336.8940317630768
00:04:15,255736,1,1,992.8545331954956,335.8667063713074
00:04:15,256267,1,1,993.2174730300903,337.9887628555298
00:04:16,257087,1,1,991.9236278533936,336.0064101219177
00:04:17,257984,1,1,992.5913429260254,338.9929175376892
00:04:17,258527,1,1,992.230396270752,342.6547050476074
00:04:18,259329,1,1,995.66002368927,348.5785925388336
00:04:19,260128,1,1,990.1603889465332,337.751721739769
00:04:20,260717,1,1,991.4456272125244,338.640056848526
00:04:20,261505,2,1,991.5468263626099,340.3608727455139,2,133.1400978565216,368.3936941623688
00:04:21,262214,1,1,992.1755838394165,339.37258422374725
00:04:22,263062,2,1,995.100212097168,346.51289999485016,2,109.2629987001419,349.25652265548706
00:04:23,263564,3,1,996.0204267501831,346.77284002304077,2,303.14194083213806,346.2864249944687,3,131.59491956233978,348.6605054140091
00:04:23,264151,3,1,994.795618057251,340.4053795337677,2,307.5564479827881,345.2724516391754,3,366.4810800552368,343.73170137405396
00:04:24,264961,3,1,214.12766218185425,346.3733661174774,2,367.1811616420746,344.632471203804,3,996.2044334411621,345.3189289569855
00:04:24,265685,1,1,289.1888475418091,342.6201528310776
00:04:25,266330,1,1,996.6067838668823,343.3801656961441
00:04:26,266857,1,1,996.8008470535278,341.37786984443665
00:04:26,267595,2,1,999.4161701202393,345.4568660259247,2,1004.3603420257568,368.54134798049927
00:04:27,268515,3,1,1001.390233039856,347.619794011116,2,596.6734957695007,373.79535734653473,3,1003.1209468841553,368.1053853034973
00:04:28,269241,2,1,1000.9760141372681,345.68228781223297,2,466.2398862838745,352.0818203687668
00:04:29,269868,2,1,1002.5797986984253,346.92603170871735,2,1008.603458404541,367.3339569568634
00:04:29,270589,2,1,1001.2127494812012,345.3164827823639,2,594.892680644989,375.5247348546982
00:04:30,271351,0
00:04:31,271948,0
00:04:31,272565,1,1,1006.7143774032593,342.29651033878326
00:04:32,273450,1,1,1017.8647661209106,346.46713614463806
00:04:33,273974,0
00:04:33,274602,0
00:04:34,275261,0
00:04:35,276028,0
00:04:36,276787,0
00:04:36,277312,0
00:04:37,277825,0
00:04:37,278656,0
00:04:38,279164,0
00:04:39,279930,0
00:04:39,280680,0
00:04:40,281212,0
00:04:41,281985,0
00:04:41,282570,0
00:04:42,283099,0
00:04:43,283741,0
00:04:43,284489,0
00:04:44,285108,0
00:04:45,285923,0
00:04:45,286587,0
00:04:46,287186,0
00:04:47,287998,0
00:04:48,288639,0
00:04:48,289301,0
00:04:49,289838,0
00:04:49,290375,0
00:04:50,290983,0
00:04:50,291563,0
00:04:51,292419,0
00:04:52,292942,0
00:04:52,293700,0
00:04:53,294440,0
00:04:54,294972,0
00:04:54,295758,0
00:04:55,296297,0
00:04:56,297131,0
00:04:57,297594,0
00:04:57,298392,0
00:04:58,298942,0
00:04:58,299646,0
00:04:59,300340,0
00:05:00,301037,0
00:05:01,301647,0
00:05:01,302323,1,1,612.142288684845,367.50535905361176
00:05:02,303039,0
00:05:03,303588,0
00:05:03,304357,1,1,998.9866399765015,336.6667753458023
00:05:04,305053,0
00:05:05,305657,0
00:05:05,306166,0
00:05:06,306965,0
00:05:06,307403,0
00:05:07,308028,0
00:05:08,308610,0
00:05:08,309332,0
00:05:09,310275,0
00:05:10,310862,0
00:05:10,311464,0
00:05:11,312120,0
00:05:12,312775,0
00:05:12,313384,0
00:05:13,314073,0
00:05:14,314789,0
00:05:14,315353,0
00:05:15,316046,0
00:05:16,316887,0
00:05:16,317425,0
00:05:17,318176,0
00:05:18,318865,0
00:05:18,319654,0
00:05:19,320081,0
00:05:20,320555,0
00:05:20,321027,0
00:05:21,321504,0
00:05:21,322288,0
00:05:22,322872,0
00:05:22,323660,0
00:05:23,324209,0
00:05:24,324657,0
00:05:24,325397,0
00:05:25,326105,1,1,132.80584394931793,361.16847574710846
00:05:26,326581,0
00:05:26,327193,2,1,211.03769063949585,348.7551248073578,2,129.92839515209198,343.84840428829193
00:05:27,327957,1,1,296.55081391334534,341.7407785356045
00:05:27,328485,1,1,306.76350235939026,340.58558106422424
00:05:28,329046,2,1,313.14416766166687,341.1458909511566,2,340.178587436676,338.7476545572281
00:05:29,329719,1,1,340.0194048881531,340.70354104042053
00:05:29,330359,0
00:05:30,331021,0
00:05:31,331740,0
00:05:31,332316,0
00:05:32,333218,0
00:05:33,333766,0
00:05:33,334670,0
00:05:34,335462,0
00:05:35,336055,0
00:05:36,336610,2,1,1000.4473686218262,336.2282645702362,2,593.4118390083313,372.31966853141785
00:05:36,337380,1,1,598.8548493385315,372.9619252681732
00:05:37,337835,1,1,612.8382706642151,369.8201537132263
00:05:37,338575,0
00:05:38,339025,0
00:05:39,339555,0
00:05:39,340183,0
00:05:40,341013,1,1,109.82077181339264,349.6773326396942
00:05:41,341887,2,1,131.71624302864075,347.4337828159332,2,31.914568580687046,347.2471261024475
00:05:41,342785,3,1,208.04201006889343,342.4578219652176,2,111.5232527256012,343.29784512519836,3,309.03547763824463,328.4323740005493
00:05:42,343597,3,1,222.240309715271,344.31477427482605,2,134.1174352169037,345.43189465999603,3,286.6671359539032,338.10668885707855
00:05:43,344148,2,1,291.32739305496216,340.5835425853729,2,209.70656961202621,343.233904838562
00:05:44,344934,2,1,301.91994071006775,339.02702808380127,2,198.14139008522034,339.74793612957
00:05:44,345653,3,1,344.62693333625793,340.7261002063751,2,1004.6239852905273,372.80472457408905,3,998.1314754486084,346.9708102941513
00:05:45,346390,1,1,380.4417270421982,348.3948916196823
00:05:46,346979,2,1,297.3062741756439,337.53176987171173,2,388.5125631093979,343.6872285604477
00:05:46,347419,0
00:05:47,348130,0
00:05:48,348949,2,1,467.27217197418213,348.627889752388,2,344.7344970703125,341.48410856723785
00:05:48,349468,3,1,385.31353294849396,343.9502942562103,2,451.00483894348145,350.5520099401474,3,526.6517019271851,347.10599541664124
00:05:49,350227,0
00:05:50,350884,1,1,546.8335485458374,346.99731051921844
00:05:50,351592,2,1,545.7865405082703,346.86185359954834,2,466.180317401886,348.0990743637085
00:05:51,352031,1,1,540.4039144515991,344.2933702468872
00:05:52,352899,1,1,550.3973078727722,347.61891067028046
00:05:52,353511,0
00:05:53,354307,2,1,615.5012035369873,352.51747727394104,2,542.6328778266907,346.55913949012756
00:05:54,354793,1,1,618.6205291748047,351.990122795105
00:05:54,355541,1,1,619.9976348876953,353.46717059612274
00:05:55,356379,1,1,618.568480014801,354.728479385376
00:05:56,356883,1,1,350.81568717956543,374.1875606775284
00:05:56,357631,1,1,311.95294857025146,344.61966276168823
00:05:57,358249,2,1,299.30763006210327,346.8600869178772,2,1005.1313400268555,340.69090247154236
00:05:58,359089,1,1,1000.8546113967896,343.2034635543823
00:05:59,359791,2,1,998.986005783081,340.657097697258,2,154.90356624126434,369.7417062520981
00:05:59,360583,2,1,1002.430853843689,339.08733308315277,2,120.274388641119,371.57453656196594
00:06:00,361224,0
00:06:01,361942,0
00:06:01,362477,0
00:06:02,363242,0
00:06:03,363813,0
00:06:03,364605,0
00:06:04,365430,0
00:06:05,366145,0
00:06:06,366945,1,1,995.8019924163818,340.64293026924133
00:06:06,367472,0
00:06:07,368241,1,1,998.0454063415527,341.1587333679199
00:06:08,368820,1,1,998.5367250442505,338.1743323802948
00:06:08,369302,1,1,998.1806707382202,341.54427766799927
00:06:09,369723,1,1,996.358814239502,337.4805700778961
00:06:09,370488,1,1,1001.9514036178589,339.65983986854553
00:06:10,371383,1,1,1002.1394872665405,336.1365669965744
00:06:11,372147,1,1,1001.0847330093384,335.4300981760025
00:06:12,372713,2,1,1010.383095741272,338.16577076911926,2,310.8047413825989,338.18785429000854
00:06:12,373291,0
00:06:13,373804,0
00:06:13,374258,0
00:06:14,374997,0
00:06:15,375591,0
00:06:15,376292,1,1,462.69664764404297,346.22387766838074
00:06:16,376867,1,1,468.68284463882446,349.68185126781464
00:06:16,377622,3,1,609.3194031715393,381.36772871017456,2,566.8950796127319,379.4331783056259,3,998.0944204330444,333.82228195667267
00:06:17,378202,1,1,592.720251083374,385.37198066711426
00:06:18,378780,2,1,586.6800570487976,383.87397050857544,2,566.3483142852783,386.7896407842636
00:06:18,379496,2,1,552.3147010803223,391.87014162540436,2,348.6484557390213,377.01836228370667
00:06:19,380067,1,1,534.2410039901733,397.6396483182907
00:06:20,380696,1,1,513.650872707367,404.9889761209488
00:06:20,381564,1,1,455.11563539505005,411.29565596580505
00:06:21,382301,1,1,441.2482714653015,414.96749997138977
00:06:22,383147,1,1,375.9023630619049,434.0162354707718
00:06:23,383873,2,1,227.62243747711182,407.0260959863663,2,297.5342893600464,444.7529375553131
00:06:23,384476,1,1,217.10304856300354,479.06587064266205
00:06:24,385021,1,1,123.2083486020565,504.4235962629318
00:06:25,385670,1,1,80.7830822467804,528.9127260446548
00:06:25,386472,0
00:06:26,387028,0
00:06:27,387653,0
00:06:27,388363,0
00:06:28,388856,0
00:06:28,389377,0
00:06:29,389886,0
00:06:29,390508,0
00:06:30,391280,0
00:06:31,391780,0
00:06:31,392720,1,1,345.1955556869507,346.57969415187836
00:06:32,393323,1,1,348.28607082366943,368.8791239261627
00:06:33,394037,1,1,346.4906692504883,369.78172838687897
00:06:34,394493,0
00:06:34,394949,1,1,306.3717293739319,345.48961758613586
00:06:34,395844,1,1,462.2186470031738,348.46406400203705
00:06:35,396319,1,1,299.4766879081726,375.17540752887726
00:06:36,396806,1,1,279.0203034877777,384.00942742824554
00:06:36,397513,1,1,257.50882506370544,388.4714877605438
00:06:37,398231,1,1,250.78830003738403,400.09078323841095
00:06:38,398937,2,1,205.7025384902954,399.7941166162491,2,315.55702447891235,334.6481716632843
00:06:38,399505,1,1,300.51445484161377,339.6016752719879
00:06:39,400418,1,1,133.81651043891907,406.42274022102356
00:06:40,400951,1,1,111.47462368011475,448.3000946044922
00:06:40,401695,1,1,85.01416876912117,462.8318837285042
00:06:41,402480,0
00:06:42,403187,0
00:06:43,403907,0
00:06:43,404600,0
00:06:44,405254,0
00:06:45,405844,0
00:06:45,406623,0
00:06:46,407145,0
00:06:47,408043,0
00:06:48,408814,0
00:06:48,409334,0
00:06:49,410220,0
00:06:50,410944,0
00:06:50,411688,0
00:06:51,412168,0
00:06:52,413039,0
00:06:53,413846,0
00:06:53,414441,0
00:06:54,415024,0
00:06:55,415498,0
00:06:55,416122,0
00:06:56,416716,0
00:06:56,417474,0
00:06:57,418269,0
00:06:58,418960,0
00:06:58,419516,0
00:06:59,420082,0
00:07:00,420786,0
